AIRPORT,DATE,PHASE,FLIGHTS,TOT_TAXI,TOT_REF,TOT_ADD,AVG_ADD
SBSV,2020-06,DEP,903,12269.216666666667,5019.637630116088,7249.579036550578,8.028326729291893
SBSV,2020-07,DEP,1204,17736.866666666665,4831.77383746557,12905.092829201098,10.718515638871343
SBSV,2020-08,DEP,1456,21415.05,5986.190177334851,15428.859822665148,10.596744383698592
SBSV,2020-09,DEP,1793,24783.516666666663,12792.35593282852,11991.160733838147,6.687763934098242
SBSV,2020-10,DEP,2279,32780.13333333333,17224.85021485894,15555.283118474394,6.825486230133564
SBSV,2020-11,DEP,2218,37239.8,18371.30071433571,18868.49928566429,8.506987955664695
SBSV,2020-12,DEP,2963,46263.01666666667,23361.833054897073,22901.183611769593,7.729052855811541
SBSV,2021-01,DEP,3411,55124.333333333336,27167.65117652961,27956.682156803723,8.196036985284
SBSV,2021-02,DEP,2444,35454.96666666667,18988.876933383188,16466.08973328348,6.737352591359853
SBSV,2021-03,DEP,2368,33735.933333333334,17598.86953554983,16137.0637977835,6.814638428118032
SBSV,2021-04,DEP,1793,24573.1,12686.58111167284,11886.518888327158,6.629402614794846
SBSV,2021-05,DEP,2073,29641.233333333337,14822.764530746485,14818.468802586847,7.148320695893319
SBSV,2021-06,DEP,2468,34522.48333333333,18456.67856066176,16065.804772671572,6.509645369802096
SBSV,2021-07,DEP,2933,43514.48333333333,23168.5494669584,20345.933866374933,6.936902102412183
SBSV,2021-08,DEP,2727,40912.25,20855.20664821168,20057.043351788325,7.354984727461798
SBSV,2021-09,DEP,2860,42182.1,22061.386097333627,20120.71390266637,7.035214651281948
SBSV,2021-10,DEP,3029,41857.816666666666,24205.530120464584,17652.286546202085,5.82776049726051
SBSV,2021-11,DEP,2638,39255.13333333333,21529.064031324724,17726.069302008607,6.719510728585522
